,Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
106,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,53000000.0,61000000.0,71000000.0,86000000.0,99000000.0,167000000.0,166000000.0,130000000.0,229000000.0,346000000.0,449000000.0,651000000.0,796000000.0,725000000.0,958170000.0,1109000000.0,1190200000.0,1046000000.0,1258917563.0,1488709351.0,1866314990.0,5419620729.0,5722357517.0,6174340000.0,6794200933.0,6792907280.0,6916051073.0,6923970511.0,7212196578.0,7614419340.0,8551164469.0,9659168639.0,8906655811.0,8989529971.0,11215344812.0,11666395059.0,9650926142.0,9402427088.854847,9959895079.285334
107,IDA only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18693769.58,23187825.74,24602167.37,87637469.86,328832184.8,409470064.8,675929952.5,1383426162.0,1917441394.0,2326619885.0,2121644718.0,2423189904.0,2737330284.0,2363187319.0,2288875897.0,2378688646.0,3010229723.0,3128416231.0,3383808614.0,4594400240.0,4058741773.0,4780047218.0,4536091837.0,4981128613.0,5253897079.0,5265688991.0,5554844680.0,6193266325.0,6862436696.0,7385818341.0,8069443279.0,10249159781.0,12593187387.0,15020963481.0,17297823917.0,20666873756.0,24932175906.0,32085863869.0,31975600164.0,36718773573.0,41984675599.0,48019988093.0,51586773854.0,54859687325.0,58049696197.0,54926719985.0,54932795211.0,64379575641.0,68373725314.0,71138736517.0,71138736517.0,71138736517.0
108,Isle of Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429883697.5,642343811.0,934415893.6,1164776733.0,1437018555.0,2756975586.0,2301415527.0,2617671387.0,2660081543.0,2294750488.0,2469209229.0,2239903076.0,2665414307.0,2315296143.0,2613844482.0,2383739990.0,3289109375.0,2897425537.0,3522788086.0,5856694336.0,6222996282.0,8765693607.0,10330965043.0,9479300350.0,11124280843.0,12883465957.0,14273018778.0,15735736286.0,20999150983.0,18750377107.0,22125089480.0,28333642280.0,37216755275.0,49977276916.0,49203912009.0,53479960083.0,62499075445.0,68820517838.0,69970360847.0,70388642797.0,68909693353.0,62744364090.0,68967175500.0,78790170929.0,83332078002.0,83149172934.0,89375152217.56577,111221774722.08794
110,Not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285673553.5,277613403.3,322315094.0,297324707.0,323624603.3,346958831.8,362407043.5,314160644.5,273664886.5,295185028.1,251908645.6,243999328.6,316105773.9,337132690.4,413908020.0,512338250.4,539348053.7,589415066.9,633377746.9,573235693.8,658009928.9,756001123.0,694996338.5,722434618.5,725770039.3,603613504.8,575484813.7,596677078.5,623629069.0,586686133.5,368088512.5,179854619.62481943,435710902.93560755
112,"Iran, Islamic Rep.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000000.0,1196000000.0,1500000000.0,1200000000.0,1600000000.0,658000000.0,400000000.0,680000000.0,508000000.0,536000000.0,682000000.0,851000000.0,1178000000.0,1032000000.0,1032000000.0,1032000000.0,1115000000.0,1115000000.0,1072000000.0,1181000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0,1330000000.0
113,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711100000.0,388900000.0,3100000.0,70900000.0,152000000.0,176700000.0,223000000.0,271000000.0,727000000.0,729400000.0,1004500000.0,986400000.0,1088500000.0,741700000.0,859200000.0,644400000.0,839500000.0,624000000.0
114,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399999.976,1700000.048,1799999.952,1700000.048,1500000.0,3099999.905,1200000.048,2299999.952,6800000.191,5099999.905,7599999.905,14699999.81,22399999.62,30200000.76,62259349.82,65318412.78,63823406.22,57867332.46,47506656.65,36237520.66,33295455.49,40944767.08,28931171.31,31124489.16,35754208.05,39346088.87,64770700.64,48980941.97,60964373.11,65772992.79,80288820.38,110013685.2,120129226.0,94048513.52,135558471.2,150920465.8,154533791.4,207340817.9,217453947.3,216395660.3,207618131.3,186187979.9,171226792.2,181786998.1,162677416.6,191074062.61397925,193211002.59167442
115,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000000.0,140000000.0,190000000.0,178000000.0,130000000.0,101000000.0,72000000.0,106000000.0,194000000.0,335000000.0,421000000.0,531799987.8,280299987.8,242600006.1,253000000.0,209399993.9,448700012.2,613599975.6,542000000.0,783700012.2,811900024.4,876799987.8,1160199951.0,1263300049.0,1602300049.0,177900000.0,157600000.0,200200000.0,134500000.0,174200000.0,182400000.0,195600000.0,166600000.0,171200000.0,297700000.0,376900000.0,488800000.0,579700000.0,628400000.0,507000000.0,571500000.0,594600000.0,684900000.0,764800000.0,859000000.0,853100000.0,963400000.0,991200000.0,1021600000.0,953400000.0,1138100000.0,7701000000.0,6143346191.40625
116,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232000000.0,1367009399.0,1552426758.0,1461209595.0,1214379028.0,1602127319.0,1402123901.0,2162453369.0,2996618408.0,3698666504.0,4013217285.0,3531829834.0,3529875000.0,3380593018.0,3274925049.0,3230516113.0,4401150879.0,4462657715.0,4829600586.0,5080443848.0,5074514160.0,3698942383.0,2970147217.0,2670604248.0,2419368408.0,2280956929.0,2526492823.0,2207094305.0,2053806689.0,1878725069.0,1789501817.0,1932443183.0,2272672068.0,3023192838.0,3688753006.0,4091531781.0,4075828471.0,4595241395.0,7354812945.0,7041290727.0,7975133246.0,8731247318.0,9166139341.0,9436137008.0,10099257246.0,9608855965.0,9513962939.0,9742186172.0,9899652023.0,10458515879.0,9711242183.0,10508060200.577194,10529552165.016266
117,Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88500000.0,81699996.95,69099998.47,89900001.53,95500000.0,107000000.0,111099998.5,84199996.95,73900001.53,145500000.0,111500000.0,120500000.0,153899993.9,208500000.0,228699996.9,181300003.1,215600006.1,239199996.9,522099975.6,639100000.0,690300000.0,715100000.0,741500000.0,775000000.0,877700000.0,1046600000.0,1241600000.0,1379600000.0,1601198135.0,1761628767.0,1923735274.0,2122091021.0,2156589500.0,1889494349.0,2026445825.0,2105606761.0,2168136683.0,2171887541.0,2268785014.0,2361233874.0,2433422796.0,2462677565.0,2501614919.0,2562542095.0,3066873500.0,3706698183.2519307,3687554909.0826244
118,Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20719978.33,44739208.22,74823417.66,166671005.2,410864013.7,469705932.6,520576477.1,600949157.7,793860229.5,1032941284.0,1082284912.0,1109606079.0,1236679321.0,1022177368.0,1183819458.0,937952087.4,894980407.7,627070861.8,499267089.8,447906097.4,843659606.9,1040150024.0,1093903320.0,1243994528.0,1544146685.0,1655148096.0,1542736248.0,1664033850.0,1845133992.0,2011334086.0,2134979288.0,2201128350.0,2287447109.0,2420874471.0,2793935120.0,3326376299.0,3510160301.0,3465211268.0,3622957746.0,3683943662.0,3848309859.0,5342816901.0,6369718310.0,5348309859.0,4374647887.0,4431971831.0,4471971831.0,4389295775.0,3901267606.0,5162253521.1267605,5000074925.024992
119,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000000.0,130000000.0,160000000.0,140000000.0,190000000.0,210000000.0,180000000.0,210000000.0,210000000.0,210000000.0,210000000.0,210000000.0,210000000.0,210000000.0,508114349.4,581996643.1,776544982.9,874147338.9,1150964233.0,500165527.2,614882056.3,553758614.7,566473894.7,773406710.4,1249546432.0,1126867033.0,811141120.6,773574711.1,904981240.7,1176988480.0,1383930644.0,1732378923.0,1594532178.0,1684468955.0,2131729225.0,2539577665.0,2363853398.0,3733912542.0,3325097903.0,3830448522.0,4443028775.0,4369453719.0,4388723266.0,4875181074.0,5293894065.137564,5383669139.406729
120,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116099998.5,1200000.0,1200000.0,6400000.0,3600000.0,67472440.0,85039400.0,111248207.7,42197790.0,57377330.6,62021921.33,83589869.94,142991414.0,125570547.4,198201187.6,225556234.3,179708290.7,282984848.9,341405870.7,401380996.1,294269675.9,384165377.8,560420963.9,618039381.0,506076000.8,374391281.1,309886230.1361765,480871906.1523093
121,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7260000.229,7260000.229,13859999.66,12539999.96,18479999.54,13199999.81,9899999.619,18479999.54,26399999.62,19139999.39,27719999.31,78540000.92,67980003.36,58080001.83,56759998.32,66000000.0,52139999.39,66000000.0,76559997.56,89099998.47,139259994.5,124080001.8,114839996.3,118139999.4,137279998.8,87497853.06,87542881.42,506615136.8,531912793.0,584854296.9,537900024.4,50914426.28,57143479.98,65845295.38,375811334.2,424991045.9,570459274.0,645217182.5,667312380.3,631470507.8,685755700.5,934139771.4,1211015734.0,1304270349.0,1440840740.0,1569256448.0,1744642661.0,1962264726.0,2720366061.0,2838192215.0,3100000000.0,3770089638.547689,4091000000.0
122,Kyrgyz Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784999.967,1001999.974,1243000.0,2440000.0,2740000.0,2214200.0,1143500.0,2243715.0,4533928.8,30293198.6,70327782.0,179057440.0,313250258.3,473071915.7,704004667.8,1223272673.0,981964002.5,1266195469.0,1708694028.0,2031374213.0,2277998114.0,2242827292.0,1687701982.0,1994607958.0,2485778060.0,2688570122.0,2410507185.0,2422824642.0,2792498249.117934,3050880909.522644
123,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,9500000.0,11300000.19,11600000.0,11600000.0,11700000.0,72200000.0,82400000.0,102600000.0,112800000.0,123000000.0,128200000.0,147400000.0,163700000.0,183700000.0,185800000.0,187918000.0,142213500.0,557456183.5,610649730.2,855043136.9,1003326431.0,1103123112.0,1185470633.0,1199209466.0,1287315707.0,1431304827.0,1524617295.0,1271950836.0,2539038696.5171475,2616312178.2304764
124,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564873.695,1594089.389,1953541.16,2535849.81,2252221.823,2193907.738,4055464.745,4113039.017,5100897.789,4055759.43,4190268.993,5143410.206,6058005.81,6023581.505,6101757.05,6899648.666,6899648.666,6899648.666,6899648.666,6899648.666,6899648.666,6899648.666,6899648.666,6899648.666,6899648.666,6899648.666,0.0,12990238.52,13940691.55,14372521.4,14047575.98,15649980.56,17030625.96,17642506.7,17254064.88,16381031.1,14048045.1,16294959.64,17959541.39,19978146.63,20075191.14,19071370.52,13358399.68344622,15000000.0
125,St. Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792592.5851,1111111.164,1100000.024,1111111.164,1311111.093,1062963.009,10518518.45,11303703.31,12162962.91,19207407.0,19285184.86,1488888.86,1474074.125,15122221.95,17603704.45,18525925.93,18974074.07,19729629.63,21492592.59,23166666.67,24274074.07,24759259.26,25386555.56,26810403.7,28447337.04,30266233.33,32834556.67,36129648.52,40099242.22,38803150.74,47033062.22,44674842.96,51049481.11,51570135.93,21762878.49,24305014.17,22553665.25,24788353.83,25857329.98,25857329.98,25857329.98,37061985.58067285,32952812.19482422
126,"Korea, Rep.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47000000.0,103000000.0,105000000.0,101000000.0,562599975.6,690599975.6,784299987.8,920500000.0,945500000.0,1157800049.0,1736599976.0,2070600098.0,2504500000.0,2187100098.0,2413000000.0,2677600098.0,2926699951.0,2886800049.0,3087100098.0,3278800000.0,3353800000.0,3886700000.0,4955000000.0,4332100000.0,4523500000.0,4516200000.0,5134800000.0,5875200000.0,5935200000.0,5200400000.0,4849500000.0,5154900000.0,6978100000.0,5999500000.0,5853700000.0,6602200000.0,6589100000.0,6475400000.0,6573500000.0,6463900000.0,6523600000.0,6526400000.0,7125100000.0,7166100000.0,7412800000.0,7742300000.0,7824499999.999999
127,Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808113.945,5635456.26,2613869.436,4224467.043,3839517.358,34265894.53,3992522.746,22951786.93,27716388.99,25700374.72,21858896.87,806654918.6196533,22034803.854520407
128,Latin America & Caribbean (excluding high income),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51100000.38,54465559.01,69379825.59,76343250.28,85339182.67,198870001.3,431950352.3,627296391.2,760010004.1,1048480002.0,1911280006.0,2207749999.0,2059539998.0,2149075551.0,2404076806.0,2607194940.0,3076644420.0,3650916680.0,4056114429.0,4655792970.0,5660905917.0,6712077143.0,8298549168.0,8675596058.0,11058843297.0,12741520668.0,12747135587.0,13577262209.0,15283613881.0,17138198985.0,19625405107.0,23851042286.0,27429455095.0,35816375491.0,42141520542.0,48604302454.0,57460775474.0,61596444568.0,62641751445.0,54938713630.0,56368060358.0,59709383602.0,60096242948.0,61352399328.0,64330922855.0,68538526654.0,73357980130.0,81533847810.0,89590405617.0,97072360792.0,103057000000.0,103057000000.0,103057000000.0
129,Lao PDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799999.952,3500000.0,3700000.048,3500000.0,6699999.809,8300000.191,10899999.62,10399999.62,10800000.19,12100000.38,10000000.0,400000.0,500000.0,500000.0,600000.0,600000.0,660000.0,694575.0,729303.75,765768.9375,804057.3844,830000.0,4237233.0,6203732.835,17774603.43,37576335.07,41774224.63,110297813.1,202988749.1,170436768.1,188048239.7,189212313.6,189361894.0,242708578.1,239879527.0,296516566.7,232166104.0,220824485.2821029,198257999.99999994
130,Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544451535.0,4742999661.0,5591436083.0,4924310615.0,5202237750.0,5769240000.0,7180590000.0,7558138454.0,6914055025.0,6877547082.0,6671241575.0,7566589340.0,7190794585.0,7480817047.0,7605729645.0,7061853364.0,6977962174.0,7409908589.0,6298422300.0,6353522181.327577,6448825014.047489
131,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58446876.11,31854955.65,78814942.28,61977178.09,58122231.58,25116904.33,294231962.2,523002507.4,546822359.4,412747709.3,512000267.6,654424479.5,580127751.4,403475872.7,459924732.1,346244091.6,333398262.7,346244091.57435733,346244091.57435733
132,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,10000000.0,7000000.0,8000000.0,10000000.0,15000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,St. Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688888.9074,6446913.719,12204937.93,17962963.1,20444444.66,15851851.46,15370369.91,16111110.69,17737037.66,2059259.176,15429629.33,21781480.79,21207407.41,25170370.37,23000000.0,23566666.67,23951851.85,23829629.63,24133333.33,24561711.11,25114325.93,26316296.3,27063248.15,27836714.81,28605818.52,28904014.81,27990070.0,28993654.44,29444433.7,29789458.89,30146932.59,35230047.98,40500667.35,38390538.56,41960286.33,42983521.57,42983521.57,40893937.85,63277310.05514704,55199329.3762207
134,Latin America & Caribbean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55500000.48,59073442.94,74480589.87,82723338.61,93472705.66,210710064.4,443242532.0,638713057.8,773126670.5,1068296668.0,1927172599.0,2224161110.0,2074606664.0,2164469996.0,2420454584.0,2621714025.0,3110714790.0,3705775940.0,4115381503.0,4725743732.0,5735412672.0,6771510485.0,8368428461.0,8782597260.0,11178290894.0,12858018525.0,12876796767.0,13732572341.0,15473799670.0,17350469035.0,19849705945.0,24102569448.0,27742027426.0,36358685168.0,42630932344.0,49065289836.0,57946454959.0,62154103219.0,63151011517.0,55516012922.0,56943247874.0,60630756998.0,60937377395.0,62263105968.0,65224855098.0,69469204781.0,74424971550.0,82575643704.0,90615765066.0,98116455673.0,104094000000.0,104094000000.0,104094000000.0
135,Least developed countries: UN classification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17899999.62,22579916.0,22540000.92,82323534.76,309255813.6,389016730.4,551113753.9,701961140.1,960989902.6,1492346698.0,1624978013.0,1951160593.0,2281358872.0,1971618326.0,1861315174.0,1966312175.0,2538518448.0,2622164931.0,2806518617.0,4027399970.0,3522903610.0,3987273804.0,3970369722.0,4139503302.0,4501798335.0,4467005824.0,4747684457.0,5315532117.0,5799364811.0,6182865554.0,6664920862.0,8503577983.0,9772046658.0,10961268345.0,11834434924.0,13915018054.0,16629015167.0,21830503403.0,22948052681.0,26381783177.0,29740594549.0,34736217644.0,37529305061.0,40661408334.0,42404580013.0,41127189333.0,38950229776.0,47512175919.0,50242725071.0,52435996292.0,52435996292.0,52435996292.0
136,Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44764400.75,83984680.41,83101375.49,241976307.6,856137444.2,1260299391.0,1393907259.0,1124697891.0,807957077.0,935808987.6,820149895.2,890252652.2,808613693.1,846650235.5,993945179.0,1229919986.0,2337650530.0,1738646308.0,2072743499.0,1838580636.0,2015645920.0,2122175532.0,2015020806.0,2123824308.0,2424588649.0,2649759442.0,2664303289.0,2885923024.0,3344731991.0,4432899687.0,4733988756.0,4144670764.0,4523097469.0,5555313167.0,7210428261.0,6776693995.0,8550114093.0,7804565497.0,9685140973.0,10342762733.0,11220618069.0,11675509035.0,11430726393.0,7962607342.0,11901662413.0,11512836145.0,11148010185.0,11148010185.0,11148010185.0
137,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8562662.125,12957679.75,18482927.32,39031032.56,60065425.87,151700653.1,229559402.5,289306793.2,294477050.8,300945312.5,291652252.2,325967742.9,350058441.2,357666870.1,358011932.4,400775817.9,442093994.1,547805053.7,632381958.0,715192443.8,800969018.0,843173016.4,933731256.2,1013337090.0,1064301778.0,1154285559.0,1169810000.0,1296070000.0,1423470000.0,1573780000.0,1975536000.0,2166770000.0,2507300000.0,2924500000.0,3336700000.0,4123130000.0,5153010000.0,5999552324.0,6422186627.0,7036326551.0,6999731475.0,7261851525.0,7190296015.0,7043039552.0,6748702044.0,7140414362.0,5522000000.0,3818000000.0
139,Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218260000.2,263159999.8,263439915.7,260080000.9,262371261.9,1496783548.0,2378094876.0,4783638914.0,6792695779.0,8271573535.0,11212808769.0,10697443545.0,12640980600.0,14463897849.0,13303612217.0,12655613965.0,12463809554.0,15006949617.0,14450430893.0,14650540396.0,16589976556.0,19506234660.0,22987566783.0,23851083343.0,25825396058.0,28692293418.0,29604812511.0,34870857864.0,33036716760.0,37108333007.0,41709696045.0,46499114837.0,54450277771.0,64583836515.0,70091124471.0,96800432981.0,114952000000.0,139888000000.0,167707000000.0,166610000000.0,191045000000.0,219299000000.0,243289000000.0,252346000000.0,266153000000.0,268973000000.0,263560000000.0,289636000000.0,317567000000.0,333321000000.0,333503000000.0,333503000000.0,333503000000.0
140,Low & middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284759994.5,315897541.2,348440035.4,376562895.1,1901760340.0,3306423195.0,4321949137.0,7121138046.0,9977263314.0,12996393327.0,17763954243.0,18003671045.0,19906523190.0,21504022656.0,20734636977.0,19876797861.0,20234801743.0,23370985504.0,23271121324.0,25234868769.0,29519071488.0,32454136233.0,38017737605.0,39913097132.0,48968899835.0,50153307354.0,53188246269.0,63011854850.0,61599831591.0,67094570676.0,74221585625.0,82792510319.0,98296605089.0,122704000000.0,140570000000.0,172293000000.0,202421000000.0,243177000000.0,280670000000.0,271084000000.0,303135000000.0,339878000000.0,366290000000.0,387742000000.0,419039000000.0,423009000000.0,414136000000.0,450350000000.0,489002000000.0,507767000000.0,507870000000.0,507870000000.0,507870000000.0
141,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121702577.6,137999999.9,165139999.9,177444999.8,212464605.6,263214072.8,290572149.8,809851055.9,883397048.8,766484900.7,581114886.1,616682777.3,950243061.9,869488189.8,879817033.6,998588133.1,1022332372.0,1121339278.0,1037070182.0,1132746440.0,1086080390.0,930876742.3,873843477.4,631203783.4,524887056.3,477597131.0,401257772.2,388679066.3,556865002.8,627155112.4,599353498.2,613864588.3,638151333.0,575856885.8,547925096.4,610124769.9,649335749.7,554558512.0,462918822.8,392994339.1,370828477.7,453529594.8,549810084.3,581803816.4,543706903.6,470565619.5,499174871.5988448,575534870.6626117
142,Late-demographic dividend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000000.0,22065559.39,22799909.59,29803249.36,36079200.74,671823225.0,985532627.8,1105516290.0,1493531030.0,1871300003.0,2365096674.0,2615389512.0,3147739110.0,3289112643.0,3140085660.0,3150152823.0,4055083107.0,4494347560.0,4353909615.0,4421434746.0,6151785301.0,7184079149.0,7833910768.0,7895651957.0,15228712778.0,12393081145.0,13607594298.0,16057231866.0,12054496175.0,13146735532.0,16678156792.0,19272807374.0,26156078336.0,35480614419.0,46362156008.0,50105896115.0,59148241491.0,77666189982.0,89479909082.0,83179177731.0,91461463155.0,101386000000.0,103301000000.0,114619000000.0,130259000000.0,128309000000.0,122892000000.0,131872000000.0,133910000000.0,132096000000.0,130620000000.0,130620000000.0,130620000000.0
143,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34529.8834,743072.0925,1095000.0,2575000.0,2927500.0,3425000.0,2995000.0,49942500.0,79150000.0,109248045.6,114833998.3,577492856.2,745271334.5,994408039.5,1433095298.0,1565309357.0,1239844221.0,1673160029.0,1955415494.0,1507182354.0,2059903381.0,2113240954.0,1372817412.0,1279932372.0,1302553154.0,1386978491.0,1303940311.0,790579509.4,778077399.7683983,735761344.7975285
